page_number,url,http_status_code,page_title,html_filename,txt_filename,html_size_bytes,word_count,timestamp,status
366,https://education.fnal.gov/program/visualizing-stem/,200,Visualizing STEM – Fermilab Education and Public Engagement,0366_education.fnal.gov_program_visualizing-stem.html,0366_education.fnal.gov_program_visualizing-stem.txt,82449,640,2026-06-10 13:37:46,SUCCESS
367,https://education.fnal.gov/makerspace/search,404,,,,0,0,2026-06-10 13:37:49,FAILED
368,https://education.fnal.gov/program/stem-spotlight/,200,STEM spotlight – Fermilab Education and Public Engagement,0368_education.fnal.gov_program_stem-spotlight.html,0368_education.fnal.gov_program_stem-spotlight.txt,72120,626,2026-06-10 13:37:51,SUCCESS
369,https://education.fnal.gov/cosmology/search,404,,,,0,0,2026-06-10 13:37:53,FAILED
370,https://education.fnal.gov/scoring-particles-and-expanding-outreach/search,404,,,,0,0,2026-06-10 13:37:55,FAILED
371,https://news.fnal.gov/newsroom/press-releases/,200,Press releases,0371_news.fnal.gov_newsroom_press-releases.html,0371_news.fnal.gov_newsroom_press-releases.txt,100337,984,2026-06-10 13:37:57,SUCCESS
372,https://news.fnal.gov/newsroom/press-release-sign-up/search,200,Search for hidden chambers using cosmic-ray muons – Public lecture by Mark Adams,0372_news.fnal.gov_newsroom_press-release-sign-up_search.html,0372_news.fnal.gov_newsroom_press-release-sign-up_search.txt,69441,324,2026-06-10 13:37:59,SUCCESS
373,https://www.fnal.gov/pub/visiting/hours/index.html,403,,,,0,0,2026-06-10 13:38:01,FAILED
374,https://education.fnal.gov/program/makerspace-open-lab/search,404,,,,0,0,2026-06-10 13:38:03,FAILED
375,https://news.fnal.gov/newsroom/fact-sheets-and-brochures/search,200,Search for hidden chambers using cosmic-ray muons – Public lecture by Mark Adams,0375_news.fnal.gov_newsroom_fact-sheets-and-brochures_search.html,0375_news.fnal.gov_newsroom_fact-sheets-and-brochures_search.txt,69441,324,2026-06-10 13:38:05,SUCCESS
376,https://education.fnal.gov/program/page/3/,200,Programs – Page 3 – Fermilab Education and Public Engagement,0376_education.fnal.gov_program_page_3.html,0376_education.fnal.gov_program_page_3.txt,69312,470,2026-06-10 13:38:07,SUCCESS
377,https://education.fnal.gov/program/page/2/,200,Programs – Page 2 – Fermilab Education and Public Engagement,0377_education.fnal.gov_program_page_2.html,0377_education.fnal.gov_program_page_2.txt,74202,520,2026-06-10 13:38:09,SUCCESS
378,https://education.fnal.gov/program/search,404,,,,0,0,2026-06-10 13:38:12,FAILED
379,https://news.fnal.gov/tag/ai/page/1/,200,AI Archives - News,0379_news.fnal.gov_tag_ai_page_1.html,0379_news.fnal.gov_tag_ai_page_1.txt,97313,914,2026-06-10 13:38:14,SUCCESS
380,https://news.fnal.gov/tag/monte-carlo-simulation/,200,Monte Carlo simulation Archives - News,0380_news.fnal.gov_tag_monte-carlo-simulation.html,0380_news.fnal.gov_tag_monte-carlo-simulation.txt,68990,319,2026-06-10 13:38:16,SUCCESS
381,https://news.fnal.gov/2023/06/fermilab-researcher-receives-two-prestigious-awards-in-ai-and-ml-research/,200,Fermilab researcher receives two prestigious awards in AI and ML research,0381_news.fnal.gov_2023_06_fermilab-researcher-receives-two-.html,0381_news.fnal.gov_2023_06_fermilab-researcher-receives-two-.txt,87912,1164,2026-06-10 13:38:18,SUCCESS
382,https://news.fnal.gov/tag/department-of-energy/,200,Department of Energy Archives - News,0382_news.fnal.gov_tag_department-of-energy.html,0382_news.fnal.gov_tag_department-of-energy.txt,93638,1165,2026-06-10 13:38:20,SUCCESS
383,https://news.fnal.gov/tag/ai/page/3/search,200,Search for hidden chambers using cosmic-ray muons – Public lecture by Mark Adams,0383_news.fnal.gov_tag_ai_page_3_search.html,0383_news.fnal.gov_tag_ai_page_3_search.txt,69441,324,2026-06-10 13:38:22,SUCCESS
384,https://news.fnal.gov/category/newsroom/symmetry-feature/,200,Symmetry features Archives - News,0384_news.fnal.gov_category_newsroom_symmetry-feature.html,0384_news.fnal.gov_category_newsroom_symmetry-feature.txt,89518,642,2026-06-10 13:38:25,SUCCESS
385,https://news.fnal.gov/tag/genesis-mission/search,200,Search for hidden chambers using cosmic-ray muons – Public lecture by Mark Adams,0385_news.fnal.gov_tag_genesis-mission_search.html,0385_news.fnal.gov_tag_genesis-mission_search.txt,69441,324,2026-06-10 13:38:27,SUCCESS
386,https://computing.fnal.gov/artificial-intelligence/,200,Artificial Intelligence | Computing,0386_computing.fnal.gov_artificial-intelligence.html,0386_computing.fnal.gov_artificial-intelligence.txt,53617,230,2026-06-10 13:38:29,SUCCESS
387,https://news.fnal.gov/2021/02/hl-lhc-accelerator-upgrade-project-receives-approval-to-move-full-speed-ahead-from-department-of-energy/,200,HL-LHC Accelerator Upgrade Project receives approval to move full-speed-ahead from Department of Energy,0387_news.fnal.gov_2021_02_hl-lhc-accelerator-upgrade-projec.html,0387_news.fnal.gov_2021_02_hl-lhc-accelerator-upgrade-projec.txt,98528,1721,2026-06-10 13:38:31,SUCCESS
388,https://news.fnal.gov/2025/03/new-desi-results-strengthen-hints-that-dark-energy-may-evolve/,200,New DESI results strengthen hints that dark energy may evolve,0388_news.fnal.gov_2025_03_new-desi-results-strengthen-hints.html,0388_news.fnal.gov_2025_03_new-desi-results-strengthen-hints.txt,97795,2191,2026-06-10 13:38:33,SUCCESS
389,https://news.fnal.gov/2024/12/fermilab-expecting-95-ton-coldbox-delivery/,200,Fermilab expecting 95-ton coldbox delivery,0389_news.fnal.gov_2024_12_fermilab-expecting-95-ton-coldbox.html,0389_news.fnal.gov_2024_12_fermilab-expecting-95-ton-coldbox.txt,90265,1156,2026-06-10 13:38:35,SUCCESS
390,https://news.fnal.gov/2025/12/fermilabs-accomplishments-highlight-discovery-and-innovation-in-2025/search,200,Search for hidden chambers using cosmic-ray muons – Public lecture by Mark Adams,0390_news.fnal.gov_2025_12_fermilabs-accomplishments-highlig.html,0390_news.fnal.gov_2025_12_fermilabs-accomplishments-highlig.txt,69441,324,2026-06-10 13:38:37,SUCCESS
391,https://news.fnal.gov/2025/11/fermilabs-sqms-center-funded-with-125-million-to-shape-the-future-of-quantum-information-science/,200,Fermilab’s SQMS Center funded with $125 million to shape the future of quantum information science,0391_news.fnal.gov_2025_11_fermilabs-sqms-center-funded-with.html,0391_news.fnal.gov_2025_11_fermilabs-sqms-center-funded-with.txt,98881,1831,2026-06-10 13:38:40,SUCCESS
392,https://news.fnal.gov/2025/11/energy-department-announces-partnership-with-fermilab-and-qblox-to-manufacture-foundational-quantum-control-platform-for-u-s-research-and-innovation/,200,Energy Department announces partnership with Fermilab and Qblox to manufacture foundational quantum control platform for U.S. research and innovation,0392_news.fnal.gov_2025_11_energy-department-announces-partn.html,0392_news.fnal.gov_2025_11_energy-department-announces-partn.txt,92029,1048,2026-06-10 13:38:42,SUCCESS
393,https://news.fnal.gov/2025/08/fermilab-technology-debuts-in-supercollider-dress-rehearsal-at-cern/,200,Fermilab technology debuts in supercollider dress rehearsal at CERN,0393_news.fnal.gov_2025_08_fermilab-technology-debuts-in-sup.html,0393_news.fnal.gov_2025_08_fermilab-technology-debuts-in-sup.txt,92711,1491,2026-06-10 13:38:44,SUCCESS
394,https://news.fnal.gov/2025/06/muon-g-2-most-precise-measurement-of-muon-magnetic-anomaly/,200,Muon g-2 announces most precise measurement of the magnetic anomaly of the muon,0394_news.fnal.gov_2025_06_muon-g-2-most-precise-measurement.html,0394_news.fnal.gov_2025_06_muon-g-2-most-precise-measurement.txt,100982,2074,2026-06-10 13:38:46,SUCCESS
395,https://news.fnal.gov/2025/03/desi-opens-access-to-the-largest-3d-map-of-the-universe-yet/,200,DESI opens access to the largest 3D map of the universe yet,0395_news.fnal.gov_2025_03_desi-opens-access-to-the-largest-.html,0395_news.fnal.gov_2025_03_desi-opens-access-to-the-largest-.txt,98885,2320,2026-06-10 13:38:48,SUCCESS
396,https://www.fnal.gov/pub/tevatron/tevatron-accelerator.html,403,,,,0,0,2026-06-10 13:38:50,FAILED
397,https://news.fnal.gov/2025/11/u-s-department-of-energy-launches-genesis-mission-to-transform-american-science-and-innovation-through-the-ai-computing-revolution/,200,US Department of Energy launches ‘Genesis Mission’ to transform American science and innovation through the AI computing revolution,0397_news.fnal.gov_2025_11_u-s-department-of-energy-launches.html,0397_news.fnal.gov_2025_11_u-s-department-of-energy-launches.txt,89798,1387,2026-06-10 13:38:51,SUCCESS
398,https://news.fnal.gov/2024/12/customizable-quantum-control-toolkit-developed-at-fermilab-ready-for-commercial-production/,200,Customizable quantum control toolkit developed at Fermilab ready for commercial production,0398_news.fnal.gov_2024_12_customizable-quantum-control-tool.html,0398_news.fnal.gov_2024_12_customizable-quantum-control-tool.txt,96073,1740,2026-06-10 13:38:54,SUCCESS
399,https://news.fnal.gov/tag/ai/page/2/search,200,Search for hidden chambers using cosmic-ray muons – Public lecture by Mark Adams,0399_news.fnal.gov_tag_ai_page_2_search.html,0399_news.fnal.gov_tag_ai_page_2_search.txt,69441,324,2026-06-10 13:38:56,SUCCESS
400,https://news.fnal.gov/2024/09/fermilab-researcher-kevin-pedro-wins-2024-ura-honorary-early-career-award/,200,Kevin Pedro receives 2024 URA Honorary Early Career Award,0400_news.fnal.gov_2024_09_fermilab-researcher-kevin-pedro-w.html,0400_news.fnal.gov_2024_09_fermilab-researcher-kevin-pedro-w.txt,91836,1807,2026-06-10 13:38:58,SUCCESS
401,https://news.fnal.gov/tag/ura/,200,URA Archives - News,0401_news.fnal.gov_tag_ura.html,0401_news.fnal.gov_tag_ura.txt,91983,838,2026-06-10 13:39:00,SUCCESS
402,https://news.fnal.gov/tag/physics/,200,physics Archives - News,0402_news.fnal.gov_tag_physics.html,0402_news.fnal.gov_tag_physics.txt,84242,777,2026-06-10 13:39:02,SUCCESS
403,https://news.fnal.gov/tag/des/,200,DES Archives - News,0403_news.fnal.gov_tag_des.html,0403_news.fnal.gov_tag_des.txt,87071,951,2026-06-10 13:39:04,SUCCESS
404,https://news.fnal.gov/tag/chicago-quantum-exchange/,200,Chicago Quantum Exchange Archives - News,0404_news.fnal.gov_tag_chicago-quantum-exchange.html,0404_news.fnal.gov_tag_chicago-quantum-exchange.txt,86933,1077,2026-06-10 13:39:06,SUCCESS
405,https://news.fnal.gov/tag/early-career-award/,200,Early Career Award Archives - News,0405_news.fnal.gov_tag_early-career-award.html,0405_news.fnal.gov_tag_early-career-award.txt,77986,565,2026-06-10 13:39:08,SUCCESS
406,https://news.fnal.gov/tag/research/,200,research Archives - News,0406_news.fnal.gov_tag_research.html,0406_news.fnal.gov_tag_research.txt,85312,833,2026-06-10 13:39:11,SUCCESS
407,https://news.fnal.gov/tag/ml/search,200,Search for hidden chambers using cosmic-ray muons – Public lecture by Mark Adams,0407_news.fnal.gov_tag_ml_search.html,0407_news.fnal.gov_tag_ml_search.txt,69441,324,2026-06-10 13:39:13,SUCCESS
408,https://news.fnal.gov/2025/12/norbert-holtkamp-appointed-director-of-fermi-national-accelerator-laboratory/,200,Norbert Holtkamp appointed director of Fermi National Accelerator Laboratory,0408_news.fnal.gov_2025_12_norbert-holtkamp-appointed-direct.html,0408_news.fnal.gov_2025_12_norbert-holtkamp-appointed-direct.txt,88806,1197,2026-06-10 13:39:15,SUCCESS
409,https://news.fnal.gov/2023/07/dark-srf-experiment-at-fermilab-demonstrates-ultra-sensitivity-for-dark-photon-searches/,200,Dark SRF experiment at Fermilab demonstrates ultra-sensitivity for dark photon searches,0409_news.fnal.gov_2023_07_dark-srf-experiment-at-fermilab-d.html,0409_news.fnal.gov_2023_07_dark-srf-experiment-at-fermilab-d.txt,89478,1387,2026-06-10 13:39:17,SUCCESS
410,https://news.fnal.gov/2026/04/fermilabs-new-director-clarifies-mission-and-achieves-progress-in-first-100-days/search,200,Search for hidden chambers using cosmic-ray muons – Public lecture by Mark Adams,0410_news.fnal.gov_2026_04_fermilabs-new-director-clarifies-.html,0410_news.fnal.gov_2026_04_fermilabs-new-director-clarifies-.txt,69441,324,2026-06-10 13:39:19,SUCCESS
411,https://news.fnal.gov/tag/magis-100/search,200,Search for hidden chambers using cosmic-ray muons – Public lecture by Mark Adams,0411_news.fnal.gov_tag_magis-100_search.html,0411_news.fnal.gov_tag_magis-100_search.txt,69441,324,2026-06-10 13:39:22,SUCCESS
412,https://news.fnal.gov/tag/detector-technology/,200,detector technology Archives - News,0412_news.fnal.gov_tag_detector-technology.html,0412_news.fnal.gov_tag_detector-technology.txt,84333,783,2026-06-10 13:39:24,SUCCESS
413,https://news.fnal.gov/2024/01/innovative-magis-100-quantum-experiment-at-fermilab-bolstered-by-support-from-u-k/,200,Innovative MAGIS-100 quantum experiment at Fermilab bolstered by support from U.K.,0413_news.fnal.gov_2024_01_innovative-magis-100-quantum-expe.html,0413_news.fnal.gov_2024_01_innovative-magis-100-quantum-expe.txt,90841,1327,2026-06-10 13:39:26,SUCCESS
414,https://news.fnal.gov/tag/magis-100/page/2/,200,MAGIS-100 Archives - Page 2 of 2 - News,0414_news.fnal.gov_tag_magis-100_page_2.html,0414_news.fnal.gov_tag_magis-100_page_2.txt,70132,359,2026-06-10 13:39:28,SUCCESS
415,https://news.fnal.gov/tag/gravitational-waves/,200,gravitational waves Archives - News,0415_news.fnal.gov_tag_gravitational-waves.html,0415_news.fnal.gov_tag_gravitational-waves.txt,89264,827,2026-06-10 13:39:30,SUCCESS
416,https://news.fnal.gov/tag/high-energy-physics/,200,high-energy physics Archives - News,0416_news.fnal.gov_tag_high-energy-physics.html,0416_news.fnal.gov_tag_high-energy-physics.txt,91093,860,2026-06-10 13:39:33,SUCCESS
417,https://news.fnal.gov/tag/minerva/,200,MINERvA Archives - News,0417_news.fnal.gov_tag_minerva.html,0417_news.fnal.gov_tag_minerva.txt,88570,903,2026-06-10 13:39:35,SUCCESS
418,https://news.fnal.gov/tag/nuclear-physics/,200,nuclear physics Archives - News,0418_news.fnal.gov_tag_nuclear-physics.html,0418_news.fnal.gov_tag_nuclear-physics.txt,74791,573,2026-06-10 13:39:37,SUCCESS
419,https://news.fnal.gov/tag/protodune/,200,ProtoDUNE Archives - News,0419_news.fnal.gov_tag_protodune.html,0419_news.fnal.gov_tag_protodune.txt,93186,931,2026-06-10 13:39:39,SUCCESS
420,https://news.fnal.gov/2022/12/first-dune-science-components-arrive-at-surf/,200,First DUNE science components arrive at SURF,0420_news.fnal.gov_2022_12_first-dune-science-components-arr.html,0420_news.fnal.gov_2022_12_first-dune-science-components-arr.txt,93387,1690,2026-06-10 13:39:41,SUCCESS
421,https://news.fnal.gov/tag/excavation/,200,excavation Archives - News,0421_news.fnal.gov_tag_excavation.html,0421_news.fnal.gov_tag_excavation.txt,83684,832,2026-06-10 13:39:43,SUCCESS
422,https://news.fnal.gov/tag/latin-america/,200,Latin America Archives - News,0422_news.fnal.gov_tag_latin-america.html,0422_news.fnal.gov_tag_latin-america.txt,91274,730,2026-06-10 13:39:45,SUCCESS
423,https://news.fnal.gov/tag/detector/,200,detector Archives - News,0423_news.fnal.gov_tag_detector.html,0423_news.fnal.gov_tag_detector.txt,84694,1004,2026-06-10 13:39:47,SUCCESS
424,https://news.fnal.gov/2021/05/rock-transportation-system-is-ready-for-excavation-of-dune-caverns/,200,Rock transportation system is ready for excavation of DUNE caverns,0424_news.fnal.gov_2021_05_rock-transportation-system-is-rea.html,0424_news.fnal.gov_2021_05_rock-transportation-system-is-rea.txt,93750,1641,2026-06-10 13:39:49,SUCCESS
425,https://news.fnal.gov/tag/lbnf/page/2/,200,LBNF Archives - Page 2 of 15 - News,0425_news.fnal.gov_tag_lbnf_page_2.html,0425_news.fnal.gov_tag_lbnf_page_2.txt,95887,1327,2026-06-10 13:39:51,SUCCESS
426,https://news.fnal.gov/2021/10/lbnf-dune-excavation-achieves-a-gem-of-a-milestone/,200,LBNF/DUNE excavation achieves a gem of a milestone,0426_news.fnal.gov_2021_10_lbnf-dune-excavation-achieves-a-g.html,0426_news.fnal.gov_2021_10_lbnf-dune-excavation-achieves-a-g.txt,93877,1393,2026-06-10 13:39:54,SUCCESS
427,https://news.fnal.gov/tag/lbnf/search,200,Search for hidden chambers using cosmic-ray muons – Public lecture by Mark Adams,0427_news.fnal.gov_tag_lbnf_search.html,0427_news.fnal.gov_tag_lbnf_search.txt,69441,324,2026-06-10 13:39:56,SUCCESS
428,https://news.fnal.gov/tag/long-baseline-neutrino-facility/,200,Long-Baseline Neutrino Facility Archives - News,0428_news.fnal.gov_tag_long-baseline-neutrino-facility.html,0428_news.fnal.gov_tag_long-baseline-neutrino-facility.txt,95445,1185,2026-06-10 13:39:58,SUCCESS
429,https://news.fnal.gov/tag/accelerator-operation/,200,accelerator operation Archives - News,0429_news.fnal.gov_tag_accelerator-operation.html,0429_news.fnal.gov_tag_accelerator-operation.txt,77274,506,2026-06-10 13:40:00,SUCCESS
430,https://news.fnal.gov/tag/apa/,200,APA Archives - News,0430_news.fnal.gov_tag_apa.html,0430_news.fnal.gov_tag_apa.txt,77685,478,2026-06-10 13:40:02,SUCCESS
431,https://news.fnal.gov/tag/lbnf/page/15/,200,LBNF Archives - Page 15 of 15 - News,0431_news.fnal.gov_tag_lbnf_page_15.html,0431_news.fnal.gov_tag_lbnf_page_15.txt,86166,746,2026-06-10 13:40:05,SUCCESS
432,https://news.fnal.gov/tag/sanford-underground-research-facility/,200,Sanford Underground Research Facility Archives - News,0432_news.fnal.gov_tag_sanford-underground-research-facility.html,0432_news.fnal.gov_tag_sanford-underground-research-facility.txt,98243,941,2026-06-10 13:40:06,SUCCESS
433,https://news.fnal.gov/tag/lbnf/page/3/,200,LBNF Archives - Page 3 of 15 - News,0433_news.fnal.gov_tag_lbnf_page_3.html,0433_news.fnal.gov_tag_lbnf_page_3.txt,98415,1225,2026-06-10 13:40:09,SUCCESS
434,https://news.fnal.gov/tag/surf/,200,SURF Archives - News,0434_news.fnal.gov_tag_surf.html,0434_news.fnal.gov_tag_surf.txt,83029,787,2026-06-10 13:40:11,SUCCESS
435,https://news.fnal.gov/tag/international-collaboration/,200,international collaboration Archives - News,0435_news.fnal.gov_tag_international-collaboration.html,0435_news.fnal.gov_tag_international-collaboration.txt,89138,806,2026-06-10 13:40:13,SUCCESS
436,https://news.fnal.gov/authors/caitlyn-buongiorno/,200,Caitlyn Buongiorno Archives - News,0436_news.fnal.gov_authors_caitlyn-buongiorno.html,0436_news.fnal.gov_authors_caitlyn-buongiorno.txt,95659,907,2026-06-10 13:40:15,SUCCESS
437,https://news.fnal.gov/2026/04/fermilab-researchers-develop-ai-tools-to-advance-the-future-of-particle-accelerators/search,200,Search for hidden chambers using cosmic-ray muons – Public lecture by Mark Adams,0437_news.fnal.gov_2026_04_fermilab-researchers-develop-ai-t.html,0437_news.fnal.gov_2026_04_fermilab-researchers-develop-ai-t.txt,69441,324,2026-06-10 13:40:17,SUCCESS
